Temperature,Humidity,CO2_InfraredSensor,CO2_ElectroChemicalSensor,CO_GasSensor,Ambient Light Level,Activity Level,MetalOxide_PCA,Time of Day_evening,Time of Day_morning,Time of Day_night,HVAC Operation Mode_eco_mode,HVAC Operation Mode_heating_active,HVAC Operation Mode_maintenance_mode,HVAC Operation Mode_off,HVAC Operation Mode_ventilation_only
19.52,56.93,113.32713054388138,595.277376269514,2.0,,1,0.21296779261479315,0,1,0,0,1,0,0,0
20.24,55.38,141.18509189375635,575.1224391509428,1.0,,0,-1.1189402329822495,0,0,1,0,1,0,0,0
19.42,57.26,108.08853828973756,602.0375887467146,1.0,3.0,1,0.3770979684906523,0,1,0,0,0,0,0,0
23.2,50.01,102.18535027501754,570.8916584242081,2.0,3.0,0,-1.0615929756121043,1,0,0,0,0,0,1,0
19.41,57.26,113.86353645862047,597.460751348873,2.0,2.0,0,0.015152568461375969,0,1,0,0,0,0,0,0
19.42,51.39,112.56020010945338,593.8507809597976,2.0,3.0,2,0.4434501255093786,0,1,0,0,0,0,0,1
19.54,56.84,119.47786260661344,598.5212465500589,1.0,,1,0.3874356812116575,0,1,0,1,0,0,0,0
29.580000000000005,45.9,65.4945546115144,615.3147492228933,0.0,1.0,1,3.635753306291444,0,0,0,1,0,0,0,0
19.45,56.96,113.51676452410167,605.8817481269272,2.0,2.0,2,0.12379464378313486,0,1,0,0,1,0,0,0
29.580000000000005,51.39,113.71930715058448,590.0688155974389,3.0,3.0,0,-0.908434138634643,0,0,1,0,0,0,0,0
29.580000000000005,51.39,111.31999265634528,597.0502486513254,2.0,2.0,0,-0.0018698014215862064,0,1,0,1,0,0,0,0
19.45,51.39,118.6582671064593,600.5692596167827,2.0,3.0,2,0.36698788777315117,0,1,0,0,1,0,0,0
23.43,51.39,90.93576172366494,604.7096287047638,1.0,2.0,1,0.913240887197002,1,0,0,1,0,0,0,0
24.11,48.51,120.2200350784408,575.7849739639058,2.0,,2,-0.6562778353370537,1,0,0,1,0,0,0,0
19.44,56.88,112.50237545661074,600.1359176300284,2.0,3.0,2,0.5885397677879253,0,1,0,0,0,0,1,0
20.89,51.39,95.83423754507292,548.2427049560732,1.0,,0,-0.47001182335771896,0,0,1,0,0,1,0,0
19.49,51.39,54.38711065196236,601.565140031296,2.0,,2,0.15813699679917453,0,1,0,0,0,1,0,0
18.24,45.85,76.07147181332962,565.4971256782377,1.0,2.0,1,3.6595524370851535,0,1,0,0,0,0,0,0
23.52,43.25,88.69095396723489,603.702901554179,1.0,2.0,1,1.1159049072495508,1,0,0,0,1,0,0,0
29.580000000000005,50.12,54.38711065196236,599.9834177193228,2.0,1.0,1,1.4787078729321494,0,1,0,0,1,0,0,0
29.580000000000005,48.63,88.89660967913319,608.4181223082019,2.0,3.0,1,2.282991725590185,0,1,0,0,1,0,0,0
19.01,48.24,93.72522155172972,612.082306395131,2.0,3.0,0,1.7397175672162415,0,1,0,0,0,0,0,1
18.88,48.26,90.22666387770369,611.3628347746499,2.0,3.0,1,1.7012176799215657,0,1,0,0,0,0,0,1
12.539999999999997,48.13,81.91499370045977,612.981957733564,2.0,3.0,1,2.9576023860837632,0,1,0,0,0,0,0,1
19.94,50.71,99.57783211734976,560.6726214958014,1.0,,0,0.902481888604578,0,0,0,0,0,0,0,0
29.580000000000005,57.44,116.12581159047814,592.8748387693672,2.0,2.0,1,-0.3922563998900055,0,0,1,1,0,0,0,0
18.38,52.94,115.78665591894703,593.1816710590278,1.0,2.0,0,-0.5216192126814516,0,0,0,0,0,1,0,0
18.53,48.54,76.10431849046785,619.0042954711413,2.0,,0,3.5954535634626468,0,1,0,1,0,0,0,0
18.49,48.8,76.09127218810647,621.1628200971918,1.0,3.0,1,3.677676769355951,0,1,0,0,0,0,0,1
18.51,53.78,132.38750431778564,580.728203152984,1.0,1.0,2,-0.4926917495247551,0,0,1,0,0,1,0,0
18.38,51.39,77.5950595185968,627.8370314663277,1.0,2.0,0,3.696600744109429,0,1,0,1,0,0,0,0
18.36,49.22,69.3114842047527,623.7902559162845,1.0,3.0,0,3.909847579166739,0,1,0,0,0,0,1,0
18.34,49.21,78.87284523304781,620.9600214402001,1.0,2.0,0,2.726099248452291,0,1,0,1,0,0,0,0
20.83,54.83,149.23828067811354,566.140230430218,2.0,,0,-1.5538130882434764,0,0,1,0,1,0,0,0
19.02,51.51,100.75625767038296,565.9474040731043,1.0,,2,1.5449448437491706,0,0,0,1,0,0,0,0
19.02,53.29,101.35636209084592,577.2094160222271,1.0,,1,1.5096453626546051,0,0,0,0,0,0,0,1
16.54,50.49,102.10834626555165,596.0566431775459,0.0,3.0,0,-0.9003718926317462,0,1,0,0,0,0,0,0
28.18206341660294,48.22,75.34450823872588,625.1692205263251,1.0,1.0,0,4.0265293599176495,0,1,0,0,0,0,0,1
17.99,48.15,65.07015159116793,630.1162436475139,1.0,2.0,0,4.30007787751254,0,1,0,0,1,0,0,0
29.580000000000005,48.49,69.85031073732391,628.9451138076402,1.0,3.0,1,4.013844266879029,0,1,0,0,0,1,0,0
18.05,48.25,72.6797176123078,624.8391421071062,1.0,,1,2.3494671914560796,0,1,0,0,0,0,0,0
19.13,47.24,72.17489450807331,628.707745156805,1.0,,0,3.444890939671796,0,1,0,0,0,0,1,0
19.35,47.73,75.01891960081446,628.8947525629055,1.0,3.0,1,3.020171680333772,0,1,0,0,0,0,0,0
20.94,57.07,128.20035587388227,556.3160150022675,1.0,2.0,0,-2.2265786493182103,0,0,1,0,0,0,0,0
19.25,48.86,81.13088092543799,616.8841868405834,1.0,3.0,1,2.9982788191377554,0,1,0,0,0,0,1,0
19.35,48.79,81.79239447987625,614.6456296766115,1.0,2.0,1,2.6314167599569487,0,1,0,0,0,0,0,1
16.21,45.3,54.38711065196236,606.1191208315998,1.0,,0,3.281942141849271,0,0,0,0,1,0,0,0
19.32,54.95,77.2237666696195,585.6811714145198,1.0,1.0,0,1.566797254822082,0,1,0,0,1,0,0,0
19.86,48.97,88.00285735062424,614.922558060091,1.0,3.0,0,2.072504710809346,0,1,0,1,0,0,0,0
23.3,45.28,127.33561137569664,578.2156416621585,2.0,0.0,0,-0.5053326552494819,1,0,0,0,0,1,0,0
19.81,52.77,127.27609767129871,585.8452898896686,1.0,2.0,1,-0.6068917039811963,0,0,1,0,1,0,0,0
19.88,49.77,93.24133827127513,613.7163326500383,1.0,3.0,1,1.2883706599906206,0,1,0,0,1,0,0,0
22.47,47.47,122.54990609335002,589.4217378355354,1.0,3.0,0,-1.700200104952162,1,0,0,0,0,1,0,0
20.09,42.15250000000002,94.68189327211498,608.2648153191199,1.0,3.0,1,1.8687677578963557,0,1,0,0,0,1,0,0
21.17,47.01,109.16033425526322,581.6310660032724,2.0,1.0,0,-0.8004165038836234,0,0,0,1,0,0,0,0
19.21,52.01,95.68570004715303,612.3737111312856,1.0,2.0,0,1.6325585071667357,0,1,0,0,0,0,0,1
20.3,49.85,166.66874426012515,609.1957150941012,1.0,3.0,2,1.0850221369285988,0,1,0,0,1,0,0,0
18.69,43.34,70.13387929157385,583.0208166885932,0.0,3.0,1,4.008719896417007,0,1,0,0,0,0,0,1
19.79,51.31,85.5034103783378,618.0809587169682,1.0,2.0,1,1.6004349732421312,0,1,0,1,0,0,0,0
21.22,51.39,107.5906776871882,547.4810427376698,1.0,,1,0.03813178648275022,0,0,1,0,1,0,0,0
20.51,51.16,54.38711065196236,579.2222028182282,1.0,0.0,0,-0.8749924601412573,1,0,0,0,1,0,0,0
20.02,51.34,91.05395645027556,608.8834699336113,1.0,2.0,1,1.3901414800218146,0,1,0,0,0,0,1,0
15.86,51.39,67.86505039258421,622.2670683117665,0.0,3.0,1,4.338357409130268,0,1,0,1,0,0,0,0
19.72,52.2,89.79993604849145,611.0311361928991,1.0,2.0,1,1.4768957258539317,0,1,0,0,0,0,1,0
21.81,46.56,138.67510962416517,569.6806222478571,1.0,,0,-0.9571065778476985,1,0,0,0,0,0,0,1
19.4,53.3,87.4100381614943,610.3077231529535,2.0,3.0,0,1.032163870939989,0,0,0,0,0,0,1,0
29.580000000000005,52.17,90.29436905599992,612.1317591869315,2.0,1.0,1,1.1928455761662982,0,0,0,0,0,0,1,0
23.49,51.39,129.1777505638302,551.3091556579701,1.0,3.0,0,-0.9591643414602846,1,0,0,0,0,0,0,1
19.69,52.47,86.0654589849898,604.3969271608819,2.0,2.0,2,0.046326302329227846,0,0,0,0,0,0,0,1
29.580000000000005,53.29,93.01843191499688,614.8612187000715,1.0,2.0,0,1.8715993787678626,0,0,0,0,0,0,1,0
23.85,49.85,119.72323242542606,542.7527065798708,1.0,0.0,0,-0.26887974501687495,1,0,0,0,0,0,0,0
18.77,53.19,54.38711065196236,621.8920331889735,1.0,3.0,1,2.4175017107891033,0,0,0,0,0,0,0,1
18.72,53.71,75.56111076305807,617.105584917463,1.0,3.0,1,2.403630763729019,0,0,0,0,0,0,0,0
19.04,53.34,79.0127302770271,614.7689941055193,1.0,1.0,0,1.5622747125820273,0,0,0,0,0,1,0,0
19.0,53.36,90.75106949809334,612.8173915212096,1.0,,0,1.405806652170517,0,0,0,0,0,0,1,0
18.84,54.3,94.72709437073472,608.427026421664,2.0,2.0,1,0.7598929639570176,0,0,0,0,1,0,0,0
18.84,51.39,99.16245591954522,605.5697385766919,1.0,3.0,1,0.8275963597668733,0,0,0,1,0,0,0,0
18.91,53.29,84.61870628356418,613.3629461169752,1.0,3.0,0,2.0147233702821006,0,0,0,0,1,0,0,0
18.82,52.93,70.42909202477355,614.9469448950776,1.0,3.0,0,2.385204702133655,0,0,0,0,0,1,0,0
19.71,59.1,131.34980296287264,548.8682472807881,2.0,2.0,0,-1.5874384435942395,0,1,0,0,1,0,0,0
18.68,59.812499999999986,54.38711065196236,623.6384052722873,1.0,2.0,1,3.160915483323204,0,0,0,0,0,1,0,0
18.74,52.62,72.93276421952616,627.3272333286906,1.0,2.0,0,3.235815786751797,0,0,0,0,0,0,0,1
18.85,52.01,60.779660767386375,617.7463646681236,1.0,3.0,1,3.3488969212719533,0,0,0,1,0,0,0,0
18.73,52.16,71.2535389086909,627.8661691841296,1.0,0.0,1,3.542538116611501,0,0,0,0,0,0,0,1
19.3,46.45,82.88684776711112,600.8468503756308,0.0,3.0,0,0.6510101196179455,0,0,0,0,0,0,0,0
19.92,42.15250000000002,66.25950811388611,619.8041275096971,0.0,,1,3.234325016649545,0,0,0,0,1,0,0,0
21.2,53.64,123.9022316546306,536.0682655042464,3.5,3.0,0,-3.467262386308532,0,0,1,0,0,0,1,0
21.39,53.67,124.4688581808485,561.2426065146889,2.0,2.0,0,-1.4993409171045413,0,0,1,0,0,0,0,0
20.11,51.39,67.60943855842335,621.291758468673,0.0,3.0,0,2.9144248495526974,0,0,0,0,0,0,1,0
15.97,45.33,70.10006875878668,617.2308516798558,0.0,3.0,0,4.392071970796048,0,1,0,0,1,0,0,0
20.4,51.39,78.36810134810722,622.4801706010471,1.0,3.0,1,2.315811330746336,0,0,0,0,0,0,1,0
23.38,49.59,134.46864373290134,543.6273092847368,3.5,2.0,0,-3.1021878409461414,1,0,0,0,0,0,0,1
21.02,51.39,109.79164021134784,595.9210347760152,3.0,3.0,0,-1.5189477230242383,1,0,0,0,0,0,0,1
20.64,50.92,81.97560763840104,609.4232498425442,1.0,3.0,0,2.1446737274158534,0,0,0,0,0,0,0,1
22.64,51.39,120.16700014014744,590.8972561108476,1.0,,1,-0.1379979677664706,1,0,0,0,0,0,1,0
20.04,52.63,86.67053593897505,614.7003342381341,1.0,,0,1.7012557242592343,0,0,0,0,1,0,0,0
23.89,51.08,166.66874426012515,547.0954045438401,1.0,3.0,0,-1.0176950624569363,1,0,0,0,0,0,0,0
20.2,52.27,83.07708828463495,609.957043431053,1.0,3.0,1,1.6064693813871227,0,0,0,0,0,1,0,0
20.69,51.38,85.53043622927515,611.3278825195802,1.0,2.0,2,2.002778031865495,0,0,0,0,1,0,0,0
20.16,52.5,54.38711065196236,609.2578620102697,1.0,2.0,0,1.5937588401268612,0,0,0,0,0,0,1,0
20.34,52.2,85.02946354119435,612.1011123353569,1.0,2.0,1,1.745924586016507,0,0,0,0,0,1,0,0
20.22,51.39,91.3680718446387,616.7647787936711,1.0,0.0,0,1.5105205956985415,0,0,0,0,0,0,0,1
22.06,51.39,123.70060235947136,546.7040892684806,3.0,,0,-1.4045592539389735,0,0,1,0,0,0,0,1
20.6,55.01,128.01989425224525,552.318524940437,2.0,3.0,0,-2.382631594298743,0,0,0,0,0,0,0,0
29.580000000000005,52.69,91.12071104451236,608.2350112605093,1.0,,2,1.1124241334030438,0,0,0,1,0,0,0,0
20.45,52.49,94.80165657131624,599.8712021548391,1.0,3.0,1,0.9379466489983261,0,0,0,0,0,1,0,0
17.22,42.15250000000002,166.66874426012515,581.4569140536636,1.0,2.0,1,1.1105688480097682,0,1,0,0,0,0,1,0
29.580000000000005,54.4,90.00663591547473,607.8757033469273,1.0,,0,-0.06885956970204445,0,0,0,0,1,0,0,0
17.95,52.7,101.7192539060716,594.0544060095502,1.0,2.0,0,0.9307981098957631,0,0,0,0,1,0,0,0
20.07,53.62,96.44782357108316,605.7557832270636,1.0,3.0,2,0.8304407363123963,0,0,0,0,0,0,0,0
20.03,53.67,99.66202638835394,608.137668014362,1.0,,2,1.1571248414615105,0,0,0,0,1,0,0,0
29.580000000000005,45.71,103.76866149436724,595.8696640591021,2.0,,1,1.0792815788383632,0,0,0,1,0,0,0,0
19.24,59.812499999999986,98.19110261824083,607.6396760522452,1.0,2.0,1,1.018025207348116,0,0,0,0,0,0,1,0
18.91,42.84,63.763487990883974,618.362114241984,0.0,3.0,1,3.207816237842282,0,0,0,1,0,0,0,0
22.08,51.39,103.73671485025967,543.9256511052954,1.0,2.0,0,-1.3542448414511419,1,0,0,0,0,1,0,0
18.85,48.06,76.87776900406931,574.142353710716,1.0,,1,2.973743443945375,0,1,0,0,0,0,0,0
19.17,52.0,76.92789402992254,615.5720883627286,1.0,3.0,2,1.6748251376992533,0,0,0,0,0,0,0,0
29.580000000000005,51.39,99.98792272594024,588.9824844878118,0.0,3.0,1,1.3771549685361573,0,1,0,0,0,0,0,0
19.65,49.71,71.50133439060403,619.6667618762373,1.0,1.0,1,3.227612479114105,0,0,0,0,0,0,0,0
20.02,45.49,115.03817290653244,586.0629621941741,3.0,2.0,0,-0.5079342868672433,0,0,1,0,1,0,0,0
25.58,51.39,108.53672297973074,601.200232826173,2.0,1.0,2,-3.5880798554003,1,0,0,1,0,0,0,0
18.89,52.21,71.56143118300389,622.0757154554552,1.0,3.0,0,1.5890962304435663,0,0,0,0,0,0,0,0
18.71,53.05,76.23640700047788,620.5085302315337,1.0,2.0,1,2.06184837727343,0,0,0,0,0,0,0,0
18.83,53.04,78.33546090043312,618.7333871440121,1.0,,1,1.82448820375096,0,0,0,0,1,0,0,0
22.0,51.39,123.1539313436585,558.3052841839612,3.0,1.0,1,0.16562166686653668,0,0,1,1,0,0,0,0
18.94,53.18,76.64248441875357,617.5875145666903,1.0,2.0,1,2.046750145911824,0,0,0,0,1,0,0,0
19.76,49.08,54.38711065196236,592.0129939640647,1.0,3.0,1,0.7965049576544492,0,0,1,0,0,0,0,0
28.91929699624485,51.39,54.38711065196236,617.3993247906367,1.0,3.0,1,1.6495980911500252,0,0,0,0,0,0,1,0
20.16,51.39,77.28638586954794,597.0351638682273,0.0,,2,1.8726686371882035,0,1,0,0,0,1,0,0
21.05,49.44,83.16999155137545,614.2627288734109,1.0,3.0,1,1.5057025096471628,0,0,0,0,0,0,0,0
21.26,48.92,86.47209430351009,614.3536053167473,1.0,0.0,0,1.2693243131272485,0,0,0,0,0,0,0,0
18.27,53.64,79.41622570880591,595.9323147732897,1.0,,1,2.1817924236955073,0,0,0,1,0,0,0,0
21.78,48.84,89.6941638035526,611.1396412847105,1.0,2.0,2,1.152653119975851,0,0,0,0,0,0,0,0
29.580000000000005,48.31,166.66874426012515,606.7779714821673,1.0,3.0,2,0.9665203088305311,0,0,0,0,1,0,0,0
16.47,44.76,75.00973303324315,610.767142686941,1.0,3.0,0,1.7615323940463474,0,1,0,0,0,0,0,1
22.42,48.63,91.0383281188732,607.6435838755305,1.0,,0,0.573183656170186,0,0,0,1,0,0,0,0
22.53,48.56,83.63326214921682,606.553564942514,1.0,3.0,2,0.8122876729468796,1,0,0,0,0,0,0,0
22.66,48.62,90.46923073825322,606.536289972647,1.0,,0,0.4874155253577677,1,0,0,0,1,0,0,0
15.71,43.24,78.63626540679358,603.3486911058103,1.0,,1,3.9435548624862986,0,1,0,0,0,0,0,1
24.48,49.23,110.89078574851658,594.611519426583,1.0,,0,-1.2650144271254358,1,0,0,1,0,0,0,0
17.8,48.83,114.4390226016473,585.661966898484,3.0,3.0,2,0.16349276013401678,0,0,1,0,0,0,0,1
20.65,47.85,108.65606525297744,591.537108958097,2.0,3.0,0,-3.003073574149712,0,0,1,0,0,0,0,1
18.93,50.25,89.57693303115528,592.1739987559384,1.0,2.0,1,-0.2892205722588126,0,1,0,0,0,0,1,0
21.26,57.47,117.5437418246906,543.2946473712664,1.0,3.0,0,-0.5341355262864983,0,0,1,0,1,0,0,0
23.5,51.39,95.68201503603156,606.9289739798613,1.0,3.0,1,0.48810245544662445,1,0,0,1,0,0,0,0
23.33,54.06,116.8775075710597,551.71576083593,1.0,3.0,0,-1.1960940862714127,0,0,0,1,0,0,0,0
23.9,47.23,93.56025357042688,604.3087352104736,1.0,3.0,0,0.5459452031901623,1,0,0,1,0,0,0,0
24.18,51.39,98.04295152564843,599.0288346836363,1.0,1.0,1,0.38872084187128864,1,0,0,0,0,0,0,0
24.28,46.57,95.7264528265492,606.7119759357801,1.0,2.0,2,0.3689125742388742,1,0,0,0,0,0,0,0
24.29,46.8,54.38711065196236,597.7235068444769,1.0,,0,0.3101839146589676,1,0,0,0,0,0,1,0
24.51,46.34,98.42654143621635,600.8138350821856,1.0,3.0,2,0.13938895191126083,1,0,0,0,0,0,0,1
24.37,46.79,99.35498571976532,602.3538018034895,1.0,,1,0.4320683138756257,1,0,0,0,1,0,0,0
24.57,46.39,87.1504558406634,607.0550162722263,1.0,3.0,0,0.22399427139698116,1,0,0,0,0,0,0,0
24.35,46.98,104.63483990584164,603.5455103310302,1.0,3.0,1,0.16431774060839827,1,0,0,0,0,0,1,0
24.32,47.06,106.65988957257656,601.3966737411822,1.0,2.0,0,0.15876043910739757,1,0,0,0,0,1,0,0
19.04,51.65,116.74855684646288,591.7368500979195,1.0,3.0,0,1.2476404224857582,0,0,1,0,0,0,0,1
24.08,47.79,101.1271272103629,599.7639618548195,1.0,3.0,1,0.409413519182967,1,0,0,0,0,0,0,0
29.580000000000005,47.52,95.78630045297544,601.4272346477994,1.0,3.0,2,0.06747066685113028,1,0,0,0,0,0,0,0
19.49,59.52,123.40110425225043,549.0362049185418,2.0,3.0,0,-0.2774256575647199,0,1,0,0,0,0,0,0
24.19,47.9,99.03395209721852,603.0177339481199,1.0,3.0,1,-0.022597336886137086,1,0,0,0,1,0,0,0
22.97,46.57,166.66874426012515,600.1357857554408,3.0,3.0,1,0.5006700626258181,1,0,0,0,0,0,0,0
19.4,50.43,54.38711065196236,592.9157003850945,1.0,3.0,0,0.17502740750215176,0,0,1,1,0,0,0,0
21.84,52.16,166.66874426012515,549.6637250225915,1.0,3.0,0,-0.9957116642371263,0,0,1,0,0,0,0,1
24.69,47.63,107.71074413638748,593.4840954283427,1.0,,1,0.12154061343450122,1,0,0,0,0,0,1,0
17.6,45.18,65.01105419796788,629.0742832661824,0.0,3.0,0,4.262699973636888,0,1,0,0,0,1,0,0
25.53,46.27,114.17181276345472,602.4406118143341,2.0,2.0,0,-1.8916335831995321,1,0,0,1,0,0,0,0
20.04,56.73,128.74272628913903,560.3621184176617,2.0,3.0,0,-1.0537254494301496,0,1,0,1,0,0,0,0
18.86,48.97,78.50724782585867,598.4534830931332,1.0,1.0,1,1.4403940026342819,0,1,0,0,1,0,0,0
25.51,45.27,54.38711065196236,593.6192399334304,2.0,2.0,0,-1.4865696932128223,1,0,0,0,0,1,0,0
23.79,44.04,108.9940055916043,586.2783344733361,1.0,3.0,1,-0.058324944854877145,1,0,0,0,0,0,0,0
12.539999999999997,45.82,106.7203450620423,601.1193433268834,2.0,2.0,2,-1.80558758992271,1,0,0,1,0,0,0,0
25.32,46.53,113.09964330480084,572.3764308185405,1.0,,0,-0.6049958389368056,1,0,0,1,0,0,0,0
24.97,46.87,100.40429161422718,599.0593167262191,2.0,3.0,0,-1.1916433060002014,1,0,0,0,0,1,0,0
12.539999999999997,47.2,111.29268537123298,599.6797756675738,2.0,3.0,0,-1.6348544225416102,1,0,0,1,0,0,0,0
20.25,45.56,97.19790804246176,598.4025557477207,1.0,2.0,2,1.237311024866906,1,0,0,0,0,1,0,0
17.17,52.73,84.25787735480333,607.2093470510489,1.0,3.0,1,0.6954691362736188,0,1,0,0,0,1,0,0
22.29,46.73,82.11913842005902,560.702021859069,0.0,2.0,1,1.270045731466675,0,0,0,0,0,0,0,0
23.57,46.95,166.66874426012515,572.8138337866233,1.0,2.0,1,-1.9410686427499384,1,0,0,1,0,0,0,0
29.580000000000005,52.83,118.2883685728863,552.6889917312997,2.0,3.0,0,-2.7975416233920054,0,0,0,0,1,0,0,0
25.62,51.39,111.02555766781688,595.5697591338773,2.0,0.0,0,-1.1076407946964164,1,0,0,1,0,0,0,0
17.77,52.66,121.58498215431456,588.657094615215,0.0,,2,1.620339300936102,0,0,1,0,0,0,0,1
25.35,45.6,105.31716051214588,597.7434383157128,1.0,3.0,0,-2.2922647065532966,1,0,0,0,0,0,0,0
25.58,45.13,108.53672297973074,601.200232826173,2.0,1.0,2,-2.6998489593003545,1,0,0,1,0,0,0,0
25.13,45.92,113.90606964572171,602.3427040195234,2.0,1.0,0,-4.327760461390023,1,0,0,0,0,0,0,0
20.49,57.04,117.5641780186964,548.7779217174933,1.0,1.0,0,-0.3910241726421521,0,0,1,0,0,1,0,0
18.08,54.39,166.66874426012515,587.9849967601202,1.0,,0,0.5864446634074197,0,0,1,0,0,0,0,0
24.23,47.93,113.49460875951095,598.7551637876554,1.0,3.0,0,-4.289457717244946,1,0,0,0,1,0,0,0
18.41,48.78,98.4914052053922,599.3327214935687,0.0,3.0,0,0.7911803566221423,0,0,0,0,0,0,0,0
17.27,53.08,130.62514594385664,576.9935728276706,2.0,2.0,1,-0.11779384672991694,0,1,0,0,0,0,0,0
18.46,53.49,79.10675090426871,589.6162566060582,0.0,2.0,0,0.776909713908184,0,0,0,0,0,0,1,0
22.3,51.86,124.94466806822489,537.8388368609834,1.0,2.0,0,-4.129486187614643,1,0,0,0,1,0,0,0
22.36,46.67,166.66874426012515,586.627609667018,2.0,0.0,0,-0.3834594846157412,1,0,0,1,0,0,0,0
23.63,51.39,166.66874426012515,603.0448053505415,2.0,2.0,2,-3.669869604437062,1,0,0,0,0,0,0,0
23.47,49.29,105.24589025021426,598.2353041924571,1.0,3.0,0,-3.2940814298532617,1,0,0,0,0,1,0,0
23.08,50.01,104.45062315122456,595.3598462288656,1.0,0.0,0,-2.5205686789659865,1,0,0,0,0,0,1,0
23.02,49.53,113.7211747497804,573.7121105963146,2.0,,0,-0.7372044364506241,0,0,1,0,0,0,0,0
23.02,51.39,102.87521612202669,593.3016535199082,2.0,1.0,0,-3.217451152334895,1,0,0,1,0,0,0,0
18.9,52.23,79.76610648656458,585.1090186477886,1.0,3.0,1,1.993855965383898,0,1,0,0,1,0,0,0
22.28,51.73,104.25148957315588,601.6465278594563,1.0,3.0,0,-2.4311287369255354,1,0,0,0,1,0,0,0
22.32,51.82,103.03970905590214,596.517735912548,2.0,1.0,0,-3.212425691347337,1,0,0,0,0,0,0,0
16.94,50.98,115.47596679098773,585.0756111006049,1.0,3.0,2,1.1103865012297687,0,1,0,0,0,0,1,0
22.07,49.12,107.6675111812748,567.8141365111356,1.0,3.0,0,0.4126511951215445,1,0,0,0,0,0,1,0
21.95,52.91,102.15146586392476,600.5475999355971,2.0,3.0,0,-3.450319490908486,1,0,0,0,0,0,0,0
21.62,53.47,99.8672527377883,601.4673816670477,2.0,2.0,0,-2.9591587849552314,1,0,0,0,0,0,1,0
20.47,51.39,120.57255936901416,550.7478882529354,2.0,,2,-0.8271071207096933,0,0,1,0,0,1,0,0
21.77,53.09,100.38291333408556,607.1805398162916,2.0,3.0,0,-2.993387047209446,1,0,0,0,1,0,0,0
21.64,53.44,103.8694255813813,600.9834090219176,2.0,2.0,0,-3.125418490954192,1,0,0,0,0,1,0,0
21.58,53.61,104.82365034551216,602.2196560532415,2.0,,0,-2.974176405761109,1,0,0,0,0,1,0,0
21.38,44.92,116.7808674270095,590.7165962454667,1.0,3.0,2,-0.058419787604419064,1,0,0,0,0,0,0,0
21.52,51.39,96.56646180358328,602.4083974406742,2.0,3.0,0,-2.7143345880255594,0,0,1,0,0,1,0,0
29.580000000000005,51.39,104.0838550146913,602.4244991032126,2.0,3.0,0,-2.317955163119929,0,0,1,0,0,1,0,0
19.79,56.63,133.6048511948388,561.4921815759798,1.0,,0,-1.0320388363643742,0,0,1,0,0,0,1,0
22.72,51.97,115.477286200816,552.2898056697945,1.0,0.0,0,-0.49100656903087647,0,0,0,0,1,0,0,0
21.07,54.35,107.75398653092718,598.6028570224171,2.0,3.0,0,-2.7133039922362614,0,0,1,0,0,0,0,1
21.12,54.15,106.34877043642476,600.1402333736434,2.0,3.0,0,-2.174875101267467,0,0,1,1,0,0,0,0
21.2,54.04,100.89758703567004,604.6165715641795,2.0,,0,-2.400428824073575,0,0,1,0,0,0,0,0
20.99,51.39,102.2602309616336,598.9556054469191,2.0,2.0,0,-1.6443529195097881,0,0,1,0,0,0,0,1
29.580000000000005,52.96,109.10606177800923,576.162759485194,2.0,3.0,0,-2.370691774242936,0,1,0,0,0,0,0,1
20.67,55.39,101.92955669048132,604.8863921406954,2.0,2.0,0,-2.7949149547760883,0,0,1,0,0,0,1,0
22.92,50.41,119.53895778810306,578.6969272537481,1.0,,0,-1.7254463717456763,0,0,1,0,0,1,0,0
20.68,55.38,111.03434297848317,600.4580417271123,2.0,1.0,0,-2.61676189405453,0,0,1,0,0,1,0,0
20.66,55.34,102.6549006353635,597.5046651302026,2.0,2.0,1,-1.9746808814364745,0,0,1,0,0,0,1,0
20.55,55.65,105.1473106787887,602.2670355682441,2.0,2.0,0,-1.925587752479206,0,0,1,1,0,0,0,0
21.85,51.39,125.60321466321356,551.8572078049168,2.0,2.0,0,-0.4899464150842433,0,0,1,0,0,0,0,1
20.7,54.82,102.80480839728962,594.8035133440322,2.0,2.0,0,-2.3580987673591225,0,0,1,0,1,0,0,0
20.63,54.93,103.17687132670514,596.6386428806965,2.0,2.0,0,-2.2254570794815356,0,0,1,0,0,0,1,0
20.56,55.09,105.78694253702984,599.484175611571,2.0,3.0,1,-1.8566739946420154,0,0,1,0,0,0,1,0
20.53,55.01,107.60825834858116,595.8103412225513,2.0,,0,-1.4455859014204344,0,0,1,0,0,0,1,0
20.51,51.39,109.3438473041202,606.9835357735503,1.0,2.0,0,-2.0474325366622046,0,0,1,1,0,0,0,0
20.42,51.39,108.23219132632416,596.7002221948859,2.0,3.0,0,-1.9860541939130232,0,0,1,0,0,1,0,0
20.46,55.32,108.04660281655374,602.0923835916276,2.0,2.0,0,-2.0838914340796757,0,0,1,1,0,0,0,0
24.07,53.38,119.77885348069292,553.6467231921478,1.0,3.0,0,-1.1800595360081194,0,0,0,0,0,0,1,0
20.31,51.39,102.71147338375816,599.2569122978364,2.0,3.0,0,-1.3945673697167742,0,0,1,0,0,0,0,0
24.34,47.49,110.79960626119032,579.3610822722147,1.0,2.0,2,-0.23902951072705061,1,0,0,0,0,1,0,0
