Temperature,Humidity,CO2_InfraredSensor,CO2_ElectroChemicalSensor,CO_GasSensor,Ambient Light Level,Activity Level,CO2_Average,CO2_Divergence,MetalOxide_PCA,Time of Day_evening,Time of Day_morning,Time of Day_night,HVAC Operation Mode_eco_mode,HVAC Operation Mode_heating_active,HVAC Operation Mode_maintenance_mode,HVAC Operation Mode_off,HVAC Operation Mode_ventilation_only
20.13,56.69,106.22992593005328,597.5493733676035,3.0,4,0,351.88964964882837,491.3194474375502,-0.3033276858528489,0,0,1,0,0,1,0,0
20.04,56.91,111.88735724826256,602.3429293905804,3.0,3,0,357.11514331942146,490.4555721423178,-0.598736735181125,0,0,1,0,1,0,0,0
20.08,56.72,109.87853585571258,599.9627020531453,3.0,3,2,354.92061895442896,490.08416619743275,-0.5077412314005407,0,0,1,0,1,0,0,0
19.0,57.3,139.3936437659225,560.2879329419133,1.0,4,2,349.8407883539179,420.89428917599076,-0.8382182778223303,0,1,0,1,0,0,0,0
20.09,56.63,109.25784263316396,598.0901236736883,3.0,3,0,353.6739831534261,488.8322810405243,-1.5176210860920902,0,0,1,0,0,0,1,0
20.03,56.82,115.09986851026156,595.689597520013,3.0,0,2,355.39473301513726,480.5897290097514,-0.428357024922472,0,0,1,0,0,0,0,0
20.07,56.6,166.35999806632248,598.2023350732635,3.0,4,0,382.28116656979296,431.842337006941,-0.26614688504396383,0,0,1,0,0,1,0,0
20.15,51.39,110.61216455892452,599.1217738976046,3.0,4,0,354.86696922826457,488.5096093386801,-0.37002803518035493,0,0,1,1,0,0,0,0
15.24,42.91,71.0998696683535,593.3625006167687,1.0,3,1,332.2311851425611,522.2626309484151,4.039237940342133,0,1,0,0,0,0,1,0
19.84,56.94,116.32124273345296,599.1693585523478,3.0,4,2,357.7453006429004,482.8481158188949,-0.7405916063630047,0,0,1,0,0,0,1,0
19.81,57.03,111.50224836955618,595.0367872211999,1.0,4,0,353.2695177953781,483.53453885164373,-0.012448856765483641,0,0,1,1,0,0,0,0
19.8,51.39,111.09148562836256,592.2842119895377,3.0,3,2,351.6878488089501,481.1927263611751,-0.21287373824968048,0,0,1,0,0,0,0,1
23.11,51.82,128.27866967438348,564.6254570856025,2.0,3,2,346.452063379993,436.34678741121905,-3.5301976198391585,1,0,0,0,0,0,0,0
12.585,56.94,111.73366571096466,591.2702435240869,3.0,4,0,351.5019546175258,479.5365778131223,0.9418176285703371,0,0,1,0,1,0,0,0
19.86,56.93,110.52276590221308,598.5517619655567,3.0,2,1,354.5372639338849,488.0289960633436,-0.02042010836008902,0,0,1,0,0,0,1,0
16.71,49.82,109.96495622689916,575.5868462886664,2.0,3,1,342.7759012577828,465.6218900617672,1.5270772508864476,0,1,0,0,0,0,1,0
19.78,51.44,80.8594896395042,616.1314936307273,1.0,2,0,348.49549163511574,535.2720039912231,1.5846733134456452,0,1,0,0,0,0,0,1
29.525,51.39,113.98311543544628,597.4456331654562,2.0,2,2,355.71437430045125,483.46251773000995,-0.23789534320437553,0,0,1,0,0,0,0,0
19.79,57.06,111.74949505992195,598.968209491138,2.0,4,2,355.35885227553,487.2187144312161,0.04403266363510519,0,0,1,0,0,0,1,0
19.61,46.88,84.64702455697639,592.7325938645951,1.0,4,0,338.6898092107857,508.0855693076187,-0.48753251759639693,0,0,0,0,0,0,0,1
19.81,57.07,108.49051148011868,600.1393258938489,2.0,3,1,354.3149186869838,491.6488144137302,-0.2927031155202023,0,0,1,0,0,0,0,1
19.86,56.82,116.83504148039876,598.7957984944505,2.0,3,0,357.81541998742466,481.96075701405175,-0.11705771810989571,0,0,1,0,1,0,0,0
19.8,57.01,54.84060484855865,601.0769697927983,2.0,4,1,327.9587873206785,546.2363649442397,0.10282372487524866,0,0,1,0,1,0,0,0
19.77,57.08,119.53957850248636,596.3507267580078,2.0,4,0,357.9451526302471,476.8111482555214,-0.28417810356140843,0,0,1,1,0,0,0,0
23.26,50.85,111.50702278222998,548.2567772333749,1.0,4,1,329.88190000780247,436.74975445114495,0.30081090997762605,1,0,0,0,1,0,0,0
19.72,57.16,114.5141727827575,598.1499069524857,2.0,3,2,356.3320398676216,483.6357341697282,-0.49683606583012824,0,0,1,0,0,0,1,0
23.64,49.12,112.31523014796754,539.9983569585311,3.0,2,0,326.1567935532493,427.6831268105635,-1.0907846291191305,0,0,0,0,0,0,0,1
19.7,57.24,116.84222779583445,598.1907666620679,2.0,3,2,357.51649722895115,481.3485388662334,-0.18032055941104355,0,0,1,0,0,0,0,1
19.68,57.28,112.9714730416834,597.2043374298859,2.0,3,1,355.08790523578466,484.2328643882025,-0.37432806487293235,0,0,1,1,0,0,0,0
19.67,42.125,166.35999806632248,600.6560195070701,2.0,4,0,383.50800878669634,434.29602144074767,0.051717042306459626,0,0,1,1,0,0,0,0
19.99,52.77,54.84060484855865,588.7376635311075,1.0,3,1,321.7891341898331,533.8970586825488,-0.7582644027668473,0,0,1,0,0,0,1,0
18.67,53.63,131.86242774431312,586.3110761400059,1.0,4,0,359.0867519421595,454.44864839569277,-0.8412270184120064,0,0,1,1,0,0,0,0
17.77,52.66,121.58498215431456,588.657094615215,1.0,2,2,355.1210383847648,467.0721124609004,1.6236565641750678,0,0,1,0,0,0,0,1
19.64,57.32,113.41771925603835,597.4889861262423,1.0,4,2,355.4533526911403,484.0712668702039,-0.09114052797850622,0,0,1,0,0,0,0,0
19.64,57.27,120.1613846788937,596.1245473334203,2.0,4,2,358.142966006157,475.9631626545266,0.024305126426953084,0,0,1,0,0,0,0,1
24.15,46.51,166.35999806632248,574.2740438465695,1.0,3,2,370.31702095644596,407.914045780247,-0.1906572353794913,1,0,0,0,0,0,0,0
24.04,53.41,115.93852527095288,549.8980183031402,1.0,3,0,332.9182717870466,433.95949303218737,-1.3557429037089577,0,0,0,0,1,0,0,0
19.65,57.13,118.0405322258907,600.4878471449183,2.0,3,2,359.2641896854045,482.4473149190276,0.030569302537416524,0,1,0,1,0,0,0,0
19.63,57.03,112.8150576129847,595.4796085012842,2.0,2,0,354.14733305713446,482.6645508882996,-0.07472326873976706,0,1,0,0,1,0,0,0
19.67,56.89,111.07484472024862,601.4928374432794,2.0,2,1,356.283841081764,490.4179927230308,0.06994431205261432,0,1,0,0,1,0,0,0
23.36,51.44,110.998540519663,549.1473312757292,1.0,4,0,330.07293589769614,438.14879075606626,-0.6764292017844553,0,0,0,1,0,0,0,0
24.06,44.04,105.26456311553984,598.3885022375904,1.0,2,1,351.82653267656514,493.12393912205056,0.8711476580017192,1,0,0,0,0,0,1,0
27.53231933709369,56.64,119.06843632760275,593.056579537087,2.0,2,1,356.0625079323449,473.9881432094843,-0.7658552274726459,0,1,0,0,0,0,0,1
19.66,51.39,115.60484479364092,598.9721528812654,2.0,1,1,357.2884988374532,483.36730808762445,0.023036753538738203,0,1,0,1,0,0,0,0
19.52,56.93,113.32713054388138,595.277376269514,2.0,2,1,354.3022534066977,481.9502457256326,0.21534116080657534,0,1,0,0,1,0,0,0
20.24,55.38,141.18509189375635,575.1224391509428,1.0,2,0,358.15376552234954,433.93734725718645,-1.1171655046845048,0,0,1,0,1,0,0,0
19.42,57.26,108.08853828973756,602.0375887467146,1.0,4,1,355.0630635182261,493.94905045697703,0.37838369372554925,0,1,0,0,0,0,0,0
23.2,50.01,102.18535027501754,570.8916584242081,2.0,4,0,336.5385043496128,468.7063081491906,-1.0599857514386042,1,0,0,0,0,0,1,0
19.41,57.26,113.86353645862047,597.460751348873,2.0,3,0,355.66214390374677,483.59721489025253,0.01580499308794273,0,1,0,0,0,0,0,0
19.42,51.39,112.56020010945338,593.8507809597976,2.0,4,2,353.2054905346255,481.2905808503442,0.44605819106582806,0,1,0,0,0,0,0,1
19.54,56.84,119.47786260661344,598.5212465500589,1.0,2,1,358.9995545783362,479.04338394344546,0.3886270059771858,0,1,0,1,0,0,0,0
29.525,45.9,65.4945546115144,615.3147492228933,0.0,1,1,340.40465191720386,549.8201946113788,3.641244097405517,0,0,0,1,0,0,0,0
19.45,56.96,113.51676452410167,605.8817481269272,2.0,3,2,359.6992563255144,492.3649836028255,0.12601953089305779,0,1,0,0,1,0,0,0
29.525,51.39,113.71930715058448,590.0688155974389,3.0,4,0,351.8940613740117,476.3495084468544,-0.90536674386736,0,0,1,0,0,0,0,0
29.525,51.39,111.31999265634528,597.0502486513254,2.0,3,0,354.1851206538354,485.73025599498015,4.9941645341962244e-05,0,1,0,1,0,0,0,0
19.45,51.39,118.6582671064593,600.5692596167827,2.0,4,2,359.613763361621,481.91099251032335,0.3691766210830913,0,1,0,0,1,0,0,0
23.43,51.39,90.93576172366494,604.7096287047638,1.0,3,1,347.8226952142144,513.7738669810988,0.915273549340077,1,0,0,1,0,0,0,0
24.11,48.51,120.2200350784408,575.7849739639058,2.0,2,2,348.0025045211733,455.56493888546504,-0.6548225611286453,1,0,0,1,0,0,0,0
19.44,56.88,112.50237545661074,600.1359176300284,2.0,4,2,356.31914654331956,487.6335421734177,0.5904756803789426,0,1,0,0,0,0,1,0
20.89,51.39,95.83423754507292,548.2427049560732,1.0,2,0,322.0384712505731,452.4084674110003,-0.4698500245712631,0,0,1,0,0,1,0,0
19.49,51.39,54.84060484855865,601.565140031296,2.0,2,2,328.2028724399273,546.7245351827373,0.1604782804225088,0,1,0,0,0,1,0,0
18.24,45.85,76.07147181332962,565.4971256782377,1.0,3,1,320.78429874578364,489.4256538649081,3.658957640960217,0,1,0,0,0,0,0,0
23.52,43.25,88.69095396723489,603.702901554179,1.0,3,1,346.19692776070696,515.0119475869441,1.117780848014969,1,0,0,0,1,0,0,0
29.525,50.12,54.84060484855865,599.9834177193228,2.0,1,1,327.4120112839407,545.1428128707641,1.4812642448836806,0,1,0,0,1,0,0,0
29.525,48.63,88.89660967913319,608.4181223082019,2.0,4,1,348.65736599366755,519.5215126290686,2.2845298443042865,0,1,0,0,1,0,0,0
19.01,48.24,93.72522155172972,612.082306395131,2.0,4,0,352.9037639734304,518.3570848434013,1.7440810578606445,0,1,0,0,0,0,0,1
18.88,48.26,90.22666387770369,611.3628347746499,2.0,4,1,350.79474932617677,521.1361708969462,1.7054994185329002,0,1,0,0,0,0,0,1
12.585,48.13,81.91499370045977,612.981957733564,2.0,4,1,347.4484757170119,531.0669640331041,2.9607470004729795,0,1,0,0,0,0,0,1
19.94,50.71,99.57783211734976,560.6726214958014,1.0,2,0,330.1252268065756,461.09478937845165,0.9052467594653774,0,0,0,0,0,0,0,0
29.525,57.44,116.12581159047814,592.8748387693672,2.0,3,1,354.5003251799227,476.7490271788891,-0.39160239318091045,0,0,1,1,0,0,0,0
18.38,52.94,115.78665591894703,593.1816710590278,1.0,3,0,354.48416348898746,477.39501514008083,-0.5182292869846723,0,0,0,0,0,1,0,0
18.53,48.54,76.10431849046785,619.0042954711413,2.0,2,0,347.55430698080454,542.8999769806735,3.6009981118297913,0,1,0,1,0,0,0,0
18.49,48.8,76.09127218810647,621.1628200971918,1.0,4,1,348.62704614264914,545.0715479090853,3.6842647964673905,0,1,0,0,0,0,0,1
18.51,53.78,132.38750431778564,580.728203152984,1.0,1,2,356.5578537353848,448.3406988351983,-0.49527840950701957,0,0,1,0,0,1,0,0
18.38,51.39,77.5950595185968,627.8370314663277,1.0,3,0,352.7160454924623,550.2419719477309,3.6991674117801576,0,1,0,1,0,0,0,0
18.36,49.22,69.3114842047527,623.7902559162845,1.0,4,0,346.5508700605186,554.4787717115319,3.9042734133661963,0,1,0,0,0,0,1,0
18.34,49.21,78.87284523304781,620.9600214402001,1.0,3,0,349.9164333366239,542.0871762071523,2.7306363134150393,0,1,0,1,0,0,0,0
20.83,54.83,149.23828067811354,566.140230430218,2.0,2,0,357.6892555541658,416.9019497521045,-1.553520857280618,0,0,1,0,1,0,0,0
19.02,51.51,100.75625767038296,565.9474040731043,1.0,2,2,333.35183087174363,465.1911464027213,1.547988080174131,0,0,0,1,0,0,0,0
19.02,53.29,101.35636209084592,577.2094160222271,1.0,2,1,339.2828890565365,475.85305393138117,1.5127960944074645,0,0,0,0,0,0,0,1
16.54,50.49,102.10834626555165,596.0566431775459,0.0,4,0,349.08249472154876,493.94829691199425,-0.9035657257844378,0,1,0,0,0,0,0,0
28.18206341660294,48.22,75.34450823872588,625.1692205263251,1.0,1,0,350.2568643825255,549.8247122875993,4.0333478727662815,0,1,0,0,0,0,0,1
17.99,48.15,65.07015159116793,630.1162436475139,1.0,3,0,347.5931976193409,565.046092056346,4.299501782110697,0,1,0,0,1,0,0,0
29.525,48.49,69.85031073732391,628.9451138076402,1.0,4,1,349.397712272482,559.0948030703163,4.017368119352405,0,1,0,0,0,1,0,0
18.05,48.25,72.6797176123078,624.8391421071062,1.0,2,1,348.759429859707,552.1594244947985,2.3546485613951558,0,1,0,0,0,0,0,0
19.13,47.24,72.17489450807331,628.707745156805,1.0,2,0,350.44131983243915,556.5328506487317,3.4477479745142956,0,1,0,0,0,0,1,0
20.94,57.07,128.20035587388227,556.3160150022675,1.0,3,0,342.25818543807486,428.11565912838523,-2.2261301974897405,0,0,1,0,0,0,0,0
19.25,48.86,81.13088092543799,616.8841868405834,1.0,4,1,349.0075338830107,535.7533059151455,3.000521305631331,0,1,0,0,0,0,1,0
19.35,48.79,81.79239447987625,614.6456296766115,1.0,3,1,348.2190120782439,532.8532351967352,2.6336122438134835,0,1,0,0,0,0,0,1
16.21,45.3,54.84060484855865,606.1191208315998,1.0,2,0,330.47986284007925,551.2785159830412,3.284158441598903,0,0,0,0,1,0,0,0
19.32,54.95,77.2237666696195,585.6811714145198,1.0,1,0,331.45246904206965,508.45740474490026,1.5683585304942036,0,1,0,0,1,0,0,0
19.86,48.97,88.00285735062424,614.922558060091,1.0,4,0,351.4627077053576,526.9197007094667,2.075087603663624,0,1,0,1,0,0,0,0
23.3,45.28,127.33561137569664,578.2156416621585,2.0,0,0,352.7756265189276,450.8800302864619,-0.5033086962834858,1,0,0,0,0,1,0,0
19.81,52.77,127.27609767129871,585.8452898896686,1.0,3,1,356.5606937804837,458.5691922183699,-0.604174858019402,0,0,1,0,1,0,0,0
19.88,49.77,93.24133827127513,613.7163326500383,1.0,4,1,353.47883546065674,520.4749943787632,1.291944834242259,0,1,0,0,1,0,0,0
22.47,47.47,122.54990609335002,589.4217378355354,1.0,4,0,355.9858219644427,466.87183174218535,-1.6967904319312945,1,0,0,0,0,1,0,0
20.09,42.125,94.68189327211498,608.2648153191199,1.0,4,1,351.4733542956174,513.5829220470049,1.8706757295370007,0,1,0,0,0,1,0,0
21.17,47.01,109.16033425526322,581.6310660032724,2.0,1,0,345.3957001292678,472.47073174800914,-0.7980240970396453,0,0,0,1,0,0,0,0
19.21,52.01,95.68570004715303,612.3737111312856,1.0,3,0,354.02970558921936,516.6880110841325,1.634068008424258,0,1,0,0,0,0,0,1
20.3,49.85,166.35999806632248,609.1957150941012,1.0,4,2,387.77785658021185,442.8357170277787,1.08776451588785,0,1,0,0,1,0,0,0
18.69,43.34,70.13387929157385,583.0208166885932,0.0,4,1,326.5773479900835,512.8869373970193,4.017485374961835,0,1,0,0,0,0,0,1
19.79,51.31,85.5034103783378,618.0809587169682,1.0,3,1,351.792184547653,532.5775483386304,1.6022625085937479,0,1,0,1,0,0,0,0
21.22,51.39,107.5906776871882,547.4810427376698,1.0,2,1,327.535860212429,439.8903650504816,0.038592940493635805,0,0,1,0,1,0,0,0
20.51,51.16,54.84060484855865,579.2222028182282,1.0,0,0,317.0314038333934,524.3815979696695,-0.8729464156236889,1,0,0,0,1,0,0,0
20.02,51.34,91.05395645027556,608.8834699336113,1.0,3,1,349.96871319194344,517.8295134833357,1.3923789855308668,0,1,0,0,0,0,1,0
15.86,51.39,67.86505039258421,622.2670683117665,0.0,4,1,345.06605935217533,554.4020179191823,4.340748303943597,0,1,0,1,0,0,0,0
19.72,52.2,89.79993604849145,611.0311361928991,1.0,3,1,350.41553612069526,521.2312001444077,1.479418669341075,0,1,0,0,0,0,1,0
21.81,46.56,138.67510962416517,569.6806222478571,1.0,2,0,354.17786593601113,431.00551262369186,-0.9553156502290743,1,0,0,0,0,0,0,1
19.4,53.3,87.4100381614943,610.3077231529535,2.0,4,0,348.8588806572239,522.8976849914592,1.034061156161471,0,0,0,0,0,0,1,0
29.525,52.17,90.29436905599992,612.1317591869315,2.0,1,1,351.2130641214657,521.8373901309316,1.1955287908272696,0,0,0,0,0,0,1,0
23.49,51.39,129.1777505638302,551.3091556579701,1.0,4,0,340.24345311090013,422.13140509413995,-0.9579552008920084,1,0,0,0,0,0,0,1
19.69,52.47,86.0654589849898,604.3969271608819,2.0,3,2,345.23119307293587,518.331468175892,0.04325577100943227,0,0,0,0,0,0,0,1
29.525,53.29,93.01843191499688,614.8612187000715,1.0,3,0,353.9398253075342,521.8427867850746,1.8738697704802758,0,0,0,0,0,0,1,0
23.85,49.85,119.72323242542606,542.7527065798708,1.0,0,0,331.23796950264847,423.02947415444476,-0.2673528703191655,1,0,0,0,0,0,0,0
18.77,53.19,54.84060484855865,621.8920331889735,1.0,4,1,338.3663190187661,567.0514283404149,2.4204093761085623,0,0,0,0,0,0,0,1
18.72,53.71,75.56111076305807,617.105584917463,1.0,4,1,346.33334784026056,541.544474154405,2.4061239067808105,0,0,0,0,0,0,0,0
19.04,53.34,79.0127302770271,614.7689941055193,1.0,1,0,346.8908621912732,535.7562638284921,1.5644588168192362,0,0,0,0,0,1,0,0
19.0,53.36,90.75106949809334,612.8173915212096,1.0,2,0,351.7842305096515,522.0663220231163,1.4078941142779406,0,0,0,0,0,0,1,0
18.84,54.3,94.72709437073472,608.427026421664,2.0,3,1,351.57706039619933,513.6999320509293,0.7625525901636798,0,0,0,0,1,0,0,0
18.84,51.39,99.16245591954522,605.5697385766919,1.0,4,1,352.36609724811854,506.40728265714665,0.8297466110549505,0,0,0,1,0,0,0,0
18.91,53.29,84.61870628356418,613.3629461169752,1.0,4,0,348.9908262002697,528.744239833411,2.018218390632104,0,0,0,0,1,0,0,0
18.82,52.93,70.42909202477355,614.9469448950776,1.0,4,0,342.6880184599256,544.5178528703041,2.3880106686660554,0,0,0,0,0,1,0,0
19.71,59.1,131.34980296287264,548.8682472807881,2.0,3,0,340.10902512183037,417.5184443179154,-1.5880011314106806,0,1,0,0,1,0,0,0
18.68,59.845,54.84060484855865,623.6384052722873,1.0,3,1,339.23950506042297,568.7978004237286,3.1630206838405552,0,0,0,0,0,1,0,0
18.74,52.62,72.93276421952616,627.3272333286906,1.0,3,0,350.12999877410834,554.3944691091644,3.2373840797851052,0,0,0,0,0,0,0,1
18.85,52.01,60.779660767386375,617.7463646681236,1.0,4,1,339.26301271775503,556.9667039007372,3.351062878564921,0,0,0,1,0,0,0,0
18.73,52.16,71.2535389086909,627.8661691841296,1.0,0,1,349.55985404641024,556.6126302754387,3.544121189278207,0,0,0,0,0,0,0,1
19.3,46.45,82.88684776711112,600.8468503756308,0.0,4,0,341.86684907137095,517.9600026085196,0.6472651504481948,0,0,0,0,0,0,0,0
19.92,42.125,66.25950811388611,619.8041275096971,0.0,2,1,343.0318178117916,553.544619395811,3.2368630997909373,0,0,0,0,1,0,0,0
21.2,53.64,123.9022316546306,536.0682655042464,3.5,4,0,329.98524857943846,412.16603384961576,-3.4711919992889184,0,0,1,0,0,0,1,0
21.39,53.67,124.4688581808485,561.2426065146889,2.0,3,0,342.8557323477687,436.7737483338404,-1.4963255200916732,0,0,1,0,0,0,0,0
20.11,51.39,67.60943855842335,621.291758468673,0.0,4,0,344.4505985135482,553.6823199102497,2.916365688368443,0,0,0,0,0,0,1,0
15.97,45.33,70.10006875878668,617.2308516798558,0.0,4,0,343.6654602193213,547.1307829210691,4.394832204039207,0,1,0,0,1,0,0,0
20.4,51.39,78.36810134810722,622.4801706010471,1.0,4,1,350.42413597457715,544.1120692529399,2.31762380735131,0,0,0,0,0,0,1,0
23.38,49.59,134.46864373290134,543.6273092847368,3.5,3,0,339.0479765088191,409.1586655518355,-3.0953567068695484,1,0,0,0,0,0,0,1
21.02,51.39,109.79164021134784,595.9210347760152,3.0,4,0,352.8563374936815,486.12939456466734,-1.5193314398670457,1,0,0,0,0,0,0,1
20.64,50.92,81.97560763840104,609.4232498425442,1.0,4,0,345.6994287404726,527.4476422041432,2.146394578075213,0,0,0,0,0,0,0,1
22.64,51.39,120.16700014014744,590.8972561108476,1.0,2,1,355.53212812549754,470.73025597070017,-0.13710689095097361,1,0,0,0,0,0,1,0
20.04,52.63,86.67053593897505,614.7003342381341,1.0,2,0,350.6854350885546,528.0297982991591,1.7038255782518432,0,0,0,0,1,0,0,0
23.89,51.08,166.35999806632248,547.0954045438401,1.0,4,0,356.72770130508127,380.73540647751764,-1.017330112641601,1,0,0,0,0,0,0,0
20.2,52.27,83.07708828463495,609.957043431053,1.0,4,1,346.51706585784393,526.8799551464181,1.6086370379011024,0,0,0,0,0,1,0,0
20.69,51.38,85.53043622927515,611.3278825195802,1.0,3,2,348.4291593744276,525.7974462903051,2.0042258919720375,0,0,0,0,1,0,0,0
20.16,52.5,54.84060484855865,609.2578620102697,1.0,3,0,332.0492334294142,554.4172571617111,1.5955005930997292,0,0,0,0,0,0,1,0
20.34,52.2,85.02946354119435,612.1011123353569,1.0,3,1,348.5652879382756,527.0716487941626,1.7467613682638385,0,0,0,0,0,1,0,0
20.22,51.39,91.3680718446387,616.7647787936711,1.0,0,0,354.0664253191549,525.3967069490324,1.511513331785552,0,0,0,0,0,0,0,1
22.06,51.39,123.70060235947136,546.7040892684806,3.0,2,0,335.20234581397597,423.00348690900927,-1.4055322454180483,0,0,1,0,0,0,0,1
20.6,55.01,128.01989425224525,552.318524940437,2.0,4,0,340.16920959634115,424.29863068819174,-2.3826525077016787,0,0,0,0,0,0,0,0
29.525,52.69,91.12071104451236,608.2350112605093,1.0,2,2,349.67786115251084,517.1143002159969,1.1150312120553159,0,0,0,1,0,0,0,0
20.45,52.49,94.80165657131624,599.8712021548391,1.0,4,1,347.3364293630777,505.0695455835229,0.9401626085372611,0,0,0,0,0,1,0,0
17.22,42.125,166.35999806632248,581.4569140536636,1.0,3,1,373.908456059993,415.0969159873411,1.1127051724311618,0,1,0,0,0,0,1,0
29.525,54.4,90.00663591547473,607.8757033469273,1.0,2,0,348.941169631201,517.8690674314525,-0.07198367454752504,0,0,0,0,1,0,0,0
17.95,52.7,101.7192539060716,594.0544060095502,1.0,3,0,347.8868299578109,492.33515210347866,0.9333502098643458,0,0,0,0,1,0,0,0
20.07,53.62,96.44782357108316,605.7557832270636,1.0,4,2,351.1018033990734,509.3079596559804,0.8329603518468287,0,0,0,0,0,0,0,0
20.03,53.67,99.66202638835394,608.137668014362,1.0,2,2,353.899847201358,508.4756416260081,1.1601136950244755,0,0,0,0,1,0,0,0
29.525,45.71,103.76866149436724,595.8696640591021,2.0,2,1,349.8191627767347,492.10100256473487,1.0812482788287543,0,0,0,1,0,0,0,0
19.24,59.845,98.19110261824083,607.6396760522452,1.0,3,1,352.91538933524305,509.4485734340044,1.0201749533440587,0,0,0,0,0,0,1,0
18.91,42.84,63.763487990883974,618.362114241984,0.0,4,1,341.062801116434,554.5986262511001,3.2128123212136406,0,0,0,1,0,0,0,0
22.08,51.39,103.73671485025967,543.9256511052954,1.0,3,0,323.83118297777753,440.18893625503574,-1.3548987648119308,1,0,0,0,0,1,0,0
18.85,48.06,76.87776900406931,574.142353710716,1.0,2,1,325.5100613573926,497.26458470664664,2.9759387818970406,0,1,0,0,0,0,0,0
19.17,52.0,76.92789402992254,615.5720883627286,1.0,4,2,346.24999119632554,538.644194332806,1.6782095812654074,0,0,0,0,0,0,0,0
29.525,51.39,99.98792272594024,588.9824844878118,0.0,4,1,344.48520360687604,488.9945617618716,1.3782417189235594,0,1,0,0,0,0,0,0
19.65,49.71,71.50133439060403,619.6667618762373,1.0,1,1,345.58404813342065,548.1654274856332,3.2295737316204605,0,0,0,0,0,0,0,0
20.02,45.49,115.03817290653244,586.0629621941741,3.0,3,0,350.55056755035326,471.0247892876417,-0.5075734375613323,0,0,1,0,1,0,0,0
